drug_node,drug_name,num_diseases_connected,weighted_degree,avg_prescription_weight,num_patients,effectiveness_score,betweenness,closeness,num_diseases_connected_normalized,effectiveness_score_normalized,betweenness_normalized,closeness_normalized,composite_score
drug_1939,"insulin aspart, human 100 UNT/ML Injectable Soluti",1021,247208,242.1234084231146,99,0.44594594594594594,0.00017758293800491384,0.5062286673726086,0.13785046728971959,0.4145338003794621,0.006192454221621234,0.36200472992074584,0.23935471712922793
drug_1940,insulin glargine 100 UNT/ML Injectable Solution,1214,117618,96.8846787479407,93,0.2767857142857143,0.0005457308663483424,0.5068827786896962,0.19421728971962612,0.22634823621571779,0.019030056857682442,0.37077232323761145,0.20413013379966197
drug_1949,2 ML metoclopramide 5 MG/ML Injection,2406,287929,119.67123857024106,480,0.6936416184971098,0.007531626523379124,0.4852945673921197,0.5423481308411214,0.6900876313388765,0.26263363465178724,0.0814077271036302,0.4385390010050828
drug_1951,midazolam 1 MG/ML Injectable Solution,2192,243765,111.20666058394161,873,0.3610421836228288,0.017086655982231948,0.48646185434533623,0.47984813084112143,0.32008097151072223,0.5958248926348665,0.09705383659987632,0.37855447655250163
drug_1956,250 ML nitroglycerin 0.2 MG/ML Injection,748,8510,11.377005347593583,94,0.7833333333333333,0.0034609469703170102,0.5311258151576665,0.05811915887850466,0.7898669103787057,0.12068589425271115,0.6957217301114973,0.4176773456500048
drug_1961,nystatin 100000 UNT/ML Oral Suspension,1656,2030034,1225.8659420289855,172,0.4712328767123288,0.00035007923048924666,0.49721799863703764,0.3233060747663551,0.4426647344975905,0.012207533184776248,0.24122730729758057,0.28047821087565505
drug_1964,1 ML octreotide 0.1 MG/ML Injection,621,76574,123.30756843800322,40,0.6896551724137931,9.441279311426104e-05,0.5373856976785992,0.021028037383177572,0.685652832463074,0.0032922470247636086,0.7796280969960572,0.3685883297580396
drug_1973,ondansetron 8 MG Oral Tablet,1508,85525,56.71419098143236,280,0.15873015873015872,0.008415300996753439,0.49377847763471877,0.2800817757009345,0.09501505520240883,0.2934480461299568,0.19512457131768635,0.21024357276053163
drug_1974,ondansetron 8 MG Disintegrating Oral Tablet,1085,81453,75.07188940092166,142,0.6283185840707964,0.004176327124180571,0.5036765030409491,0.15654205607476632,0.6174177610877267,0.14563175281111543,0.3277959670492656,0.3268734891208241
drug_1980,100 ML potassium chloride 0.1 MEQ/ML Injection,1996,110920,55.57114228456914,297,0.6827586206896552,0.015472813449722685,0.49109153743371176,0.42260514018691586,0.6779806304079354,0.5395489569186078,0.159109296342689,0.4699073818307148
drug_1989,sodium chloride 9 MG/ML Injectable Solution,1282,107596,83.92823712948518,138,0.75,0.003350393918744332,0.49771758958390316,0.2140771028037383,0.7527846004455361,0.11683082394800993,0.24792373668578893,0.36300942310154205
drug_1990,sodium chloride 1000 MG Oral Tablet,608,50994,83.8717105263158,34,0.7727272727272727,8.80915621665458e-05,0.5366986206184376,0.01723130841121495,0.778067993581788,0.003071820818801531,0.7704186366435506,0.39328788209037135
drug_1994,sodium polystyrene sulfonate 250 MG/ML Oral Suspen,702,16131,22.978632478632477,59,0.4338235294117647,0.0002770460431209278,0.5358733208509223,0.04468457943925233,0.4010479841676775,0.009660809526983815,0.7593564633757097,0.2875232236626177
drug_1997,spironolactone 25 MG Oral Tablet,1237,136348,110.22473726758287,141,0.2781065088757396,0.00023928142562724554,0.506406850274848,0.20093457943925233,0.227817579646079,0.008343928143817417,0.3643930622764824,0.20317304580965936
drug_2000,tacrolimus 0.5 MG Oral Capsule,1559,382173,245.13983322642719,82,0.07816968541468065,0.0013820290420504266,0.496690078440382,0.29497663551401865,0.005394002006986948,0.0481924202403471,0.23415115761613947,0.146579906827599
drug_2007,vancomycin 125 MG Oral Capsule,592,48436,81.81756756756756,30,0.5357142857142857,0.00010347869824932438,0.5371428056159208,0.012558411214953269,0.5143983223037316,0.0036083821397535814,0.7763724144083577,0.3140831793652277
drug_2021,lisinopril 10 MG Oral Tablet,1187,62996,53.07160909856782,161,0.36179775280898874,0.002999062212287345,0.5026551131073942,0.18633177570093454,0.3209215190328363,0.1045796159587674,0.3141054356039108,0.23591299873266688
drug_2022,lisinopril 20 MG Oral Tablet,882,27243,30.887755102040817,118,0.2694063926940639,0.0007933801729963872,0.5118397720653467,0.09725467289719628,0.2181389675049745,0.02766577947643888,0.43721499263769026,0.18759424654347706
drug_2026,pantoprazole 40 MG Delayed Release Oral Tablet,2980,835111,280.23859060402685,652,0.29839816933638447,0.0020786867107952713,0.48180517798136985,0.7099883177570093,0.2503914289138872,0.07248541128053616,0.03463656372757207,0.3095383190028906
drug_2043,24 HR isosorbide mononitrate 30 MG Extended Releas,732,26845,36.673497267759565,59,0.2645739910313901,0.001350847416310981,0.5264226259484751,0.05344626168224298,0.2127630690196695,0.04710509286466251,0.6326810072234386,0.21582001922819397
drug_2054,"iron,peptonized",1058,47470,44.86767485822306,141,0.734375,0.000277678893405919,0.5114156425589187,0.14865654205607473,0.7354022676643628,0.0096828775052647,0.4315300351558342,0.35346022544835104
drug_2069,100 ML magnesium sulfate 10 MG/ML Injection,1536,192474,125.30859375,148,0.6434782608695652,0.004851322296703238,0.4958372865388685,0.2882593457943925,0.6342824360938853,0.1691693558749091,0.222720484608252,0.3551405026631156
drug_2073,cholecalciferol 0.025 MG Oral Tablet,1315,138018,104.95665399239543,110,0.49327354260089684,0.0006412517206957331,0.5010146870935088,0.223714953271028,0.46718429860599,0.022360942833563748,0.29211745316050663,0.27016545476191944
drug_2078,ferrous succinate,1058,47470,44.86767485822306,141,0.734375,0.000277678893405919,0.5114156425589187,0.14865654205607473,0.7354022676643628,0.0096828775052647,0.4315300351558342,0.35346022544835104
drug_2079,itraconazole 10 MG/ML Oral Solution,830,621252,748.4963855421687,30,0.22556390977443608,7.544576542407996e-07,0.52920243444437,0.0820677570093458,0.1693655513090145,2.63085211818526e-05,0.6699410725274468,0.20942346870523382
drug_2098,budesonide 0.25 MG/ML Inhalation Suspension,695,97183,139.831654676259,56,0.37333333333333335,0.00016232477208797007,0.5281746448925683,0.042640186915887834,0.3337544982007197,0.005660390189974449,0.6561647617220583,0.2452834359173888
drug_2099,voriconazole 200 MG Injection,572,205918,359.9965034965035,34,0.7083333333333334,8.919938261621237e-07,0.5316889015674957,0.006717289719626152,0.7064317130290741,3.110451373613876e-05,0.7032692415436763,0.3546047700360926
drug_2101,lansoprazole 30 MG Disintegrating Oral Tablet,1097,397156,362.0382862351869,59,0.7662337662337663,0.0004980711358972927,0.515337944286828,0.16004672897196262,0.7708441669714304,0.017368125242243314,0.48410387926766685,0.37956166968499994
drug_2109,benzocaine 200 MG/ML Mucosal Spray,750,21306,28.408,41,0.9318181818181818,0.0010365280770410065,0.5258136176381042,0.05870327102803738,0.9550517455355519,0.03614453470931939,0.6245179666943468,0.43625900524981004
drug_2151,daptomycin 500 MG Injection,793,109526,138.11601513240856,30,0.5660377358490566,0.00014669437253793022,0.5287433011213223,0.07126168224299065,0.5481322295879492,0.005115346084010887,0.6637869300297652,0.31959862877203715
drug_2179,fish oils,936,137648,147.05982905982907,55,0.7333333333333333,0.0007445682120638922,0.5169417287216163,0.11302570093457945,0.7342434454789513,0.025963668694074894,0.5056007244143776,0.3604936225457497
drug_2180,folic acid,1536,294971,192.03841145833334,175,0.47554347826086957,0.0006064919244070928,0.4963878459101789,0.2882593457943925,0.4474601463762321,0.021148841886881983,0.23010008581425367,0.2709656331914145
drug_2187,100 ML acetaminophen 10 MG/ML Injection,2385,173311,72.66708595387841,571,0.6379888268156425,0.01130804442695319,0.4852220920055462,0.536214953271028,0.6281756092455277,0.39432024403171617,0.080436279739307,0.44426847350917137
drug_2192,tiotropium 0.018 MG Inhalation Powder,658,20461,31.095744680851062,46,0.2804878048780488,0.0003564495330996343,0.532044011970341,0.03183411214953269,0.2304666983380864,0.012429670557520965,0.7080290790719408,0.22278199307217808
drug_2201,amoxicillin 875 MG / clavulanate 125 MG Oral Table,1193,25862,21.678122380553226,215,0.5764075067024129,0.0036607672172321837,0.5012037753755149,0.18808411214953272,0.5596682812895524,0.12765378061317345,0.294651959313061,0.3087868660169724
drug_2205,sildenafil 20 MG Oral Tablet,782,276125,353.10102301790283,29,0.16111111111111112,6.507149388451795e-05,0.525567221727242,0.06804906542056074,0.09766379162620667,0.0022690932560268462,0.6212153191404157,0.17441073959331874
drug_2216,nitric oxide 0.08 % / nitrogen 99.92 % Gas for Inh,644,941344,1461.7142857142858,23,0.7419354838709677,0.0,0.540099627429761,0.027745327102803724,0.7438130738488015,0.0,0.8160051351654536,0.39466854731857226
drug_2219,duloxetine 30 MG Delayed Release Oral Capsule,772,39514,51.1839378238342,57,0.3064516129032258,8.223693344174224e-05,0.5188128013308619,0.06512850467289719,0.25935063762513433,0.002867665392777824,0.5306802533502699,0.204053326438019
drug_2227,magnesium amino acid chelate 133 MG Oral Tablet,1222,258889,211.85679214402617,76,0.20485175202156333,0.0002247651828137369,0.5078951319180091,0.196553738317757,0.14632391171371265,0.007837735543883614,0.3843417282715782,0.18129918777253326
drug_2246,1000 ML glucose 50 MG/ML / potassium chloride 0.02,999,46549,46.5955955955956,126,0.8811188811188811,0.003207890333528375,0.5072870345185306,0.13142523364485978,0.8986503300777592,0.11186161385507692,0.3761908974322514,0.4066331713742513
drug_2252,atorvastatin 20 MG Oral Tablet,1201,87651,72.98168193172356,154,0.33405639913232105,0.0023343159386537207,0.5032607439564157,0.19042056074766353,0.2900601147827203,0.08139939991596482,0.3222232052337217,0.22486872368905247
drug_2254,albuterol 0.83 MG/ML Inhalation Solution,1351,184066,136.2442635085122,141,0.5320754716981132,0.0019967790629253947,0.5046974512436042,0.2342289719626168,0.5103502534296255,0.06962922833000491,0.3414805776111498,0.30559572880590363
drug_2266,glycerin 995 MG/ML Topical Solution,712,9439,13.257022471910112,28,0.875,0.0017186362911165993,0.5327845763371415,0.04760514018691589,0.8918432626949221,0.059930175026510484,0.7179554738971801,0.43741165064928955
drug_2274,sodium hypochlorite 0.125 MG/ML Topical Solution,1029,152054,147.7687074829932,46,0.647887323943662,0.001454279971648772,0.513445825073732,0.14018691588785046,0.639187383396742,0.05071186596544797,0.45874224534682817,0.335703112047833
drug_2287,mineral oil 0.425 MG/MG / petrolatum 0.568 MG/MG O,626,23735,37.915335463258785,30,0.8108108108108109,0.0011759187570399693,0.5382518955134841,0.022488317757009352,0.820434760458751,0.04100519539278182,0.7912384607825063,0.41932565469978567
drug_2302,sodium chloride 6.5 MG/ML Nasal Spray,1007,66582,66.11916583912611,94,0.7704918032786885,0.0012247222181158513,0.514957193202827,0.13376168224299065,0.7755811024536321,0.042707009778580024,0.4790003585483795,0.37714430907437874
drug_2303,sodium chloride 30 MG/ML Inhalation Solution,969,465818,480.7203302373581,59,0.686046511627907,9.285071144040612e-06,0.5199794370457246,0.12266355140186916,0.6816383081318967,0.0003237776030171142,0.5463176337618938,0.35061884013311195
drug_2320,mineral oil 0.15 MG/MG / petrolatum 0.83 MG/MG Oph,633,105998,167.45339652448658,31,0.7560975609756098,0.00016918891340910968,0.528702445652174,0.02453271028037382,0.7595679498235549,0.005899748100027269,0.6632393104902388,0.36905800974923186
drug_2348,magnesium chloride 0.00148 MEQ/ML / potassium chlo,1819,29933,16.455744914788344,480,0.3490909090909091,0.013729192084569736,0.4852037218699758,0.37091121495327106,0.30678554552205095,0.4787475330608068,0.08019004966554188,0.31509654468786635
drug_2350,NDA020983 60 ACTUAT albuterol 0.09 MG/ACTUAT Meter,1139,19785,17.370500438981562,258,0.4742647058823529,0.0045343030914680735,0.5058580972508208,0.1723130841121495,0.4460375513660082,0.1581146513078567,0.35703767303250356,0.2885356555115194
drug_2372,calcium carbonate 1250 MG / cholecalciferol 200 UN,1222,301663,246.86006546644845,78,0.3058823529411765,4.954339438855736e-05,0.5098587255501749,0.196553738317757,0.25871735339477653,0.0017276164319703876,0.41066139276396285,0.21905912935294675
drug_2387,cyclobenzaprine hydrochloride 5 MG Oral Tablet,559,10978,19.638640429338103,88,0.4656084656084656,0.002552633904172876,0.5241093029913498,0.0029205607476635587,0.43640774982524,0.08901231601265334,0.6016736322265501,0.26993568281971175
drug_2420,tramadol hydrochloride 50 MG Oral Tablet,1577,147186,93.33291058972733,242,0.3209549071618037,0.002290838611652185,0.493902070244632,0.3002336448598131,0.27548510720759056,0.07988331193949481,0.19678118497408015,0.22804852500293607
drug_2429,3 ML insulin glargine 100 UNT/ML Pen Injector,649,5927,9.13251155624037,58,0.22568093385214008,0.0022693743233479467,0.5345130247462886,0.029205607476635503,0.16949573700258638,0.07913483562630307,0.741123293081321,0.22366202908529137
drug_2430,calcium chloride 0.0014 MEQ/ML / potassium chlorid,2282,63153,27.674408413672218,587,0.624468085106383,0.020416499778870594,0.4818471410570622,0.5061331775700935,0.6131341992078548,0.711939117951173,0.03519902943086173,0.48520784250979143
drug_2442,soy protein-iron complex,1058,47470,44.86767485822306,141,0.734375,0.000277678893405919,0.5114156425589187,0.14865654205607473,0.7354022676643628,0.0096828775052647,0.4315300351558342,0.35346022544835104
drug_2448,thiamine 100 MG Oral Tablet,1237,194135,156.94017784963623,75,0.6048387096774194,0.00017779192165960476,0.5029988783814531,0.20093457943925233,0.5912971217043137,0.006199741643089083,0.31871320501665945,0.3026520996750195
drug_2460,sodium polystyrene sulfonate 15000 MG Powder for O,606,8284,13.669966996699669,29,0.58,0.0018161251013893937,0.5350578869300401,0.016647196261682234,0.5636648197863712,0.06332968514565206,0.7484265301849726,0.33644484788054096
drug_2470,1 ML vitamin K1 10 MG/ML Injection,1014,19607,19.33629191321499,70,0.958904109589041,0.0023409996379603277,0.5163054355959862,0.13580607476635512,0.9851840085883453,0.081632465673589,0.4970719630092377,0.45203791074297545
drug_2483,100 ML dexmedetomidine 0.004 MG/ML Injection,1604,109885,68.5068578553616,125,0.8223684210526315,0.005380045079684008,0.49764690480592866,0.3081191588785046,0.83329224701097,0.187606327727723,0.24697629032492685,0.4293399453773723
drug_2485,10 ML furosemide 10 MG/ML Injection,2546,998455,392.1661429693637,462,0.5150501672240803,0.0018178974251957314,0.48495333189443146,0.5832359813084111,0.4914101249132454,0.0633914874458051,0.07683386636945144,0.35043890262954824
drug_2494,2 ML fentanyl 0.05 MG/ML Injection,1055,8831,8.370616113744076,151,0.6926605504587156,0.012375465243219095,0.4960410648685664,0.1477803738317757,0.6889962232669187,0.4315420324208084,0.22545189358239437,0.3824317643302489
drug_2496,lidocaine 0.05 MG/MG Medicated Patch,2162,494494,228.72062904717853,281,0.4938488576449912,0.0014927548603200186,0.48683769946128547,0.47108644859813087,0.4678243189292197,0.05205351505322281,0.10209159858425032,0.3125022529856998
drug_2497,1 ML hydromorphone hydrochloride 2 MG/ML Injection,1834,375392,204.68484187568157,476,0.5522041763341067,0.001536141420332558,0.486849606173055,0.37529205607476634,0.5327428193455795,0.053566437914673824,0.10225119405953009,0.30357398902094457
drug_2502,naloxone hydrochloride 40 MG/ML Nasal Spray,820,4424,5.3951219512195125,114,0.7215189873417721,0.006105211939972351,0.5023787594440559,0.07914719626168223,0.7211003482874481,0.2128934562988705,0.31040123959249666,0.34473320254301254
drug_2520,2 ML lidocaine hydrochloride 20 MG/ML Injection,1342,14168,10.557377049180328,517,0.5693832599118943,0.015367350590109446,0.4948188161546476,0.23160046728971959,0.55185402239356,0.5358713855394353,0.2090690862898752,0.38402444127084595
drug_2523,2 ML sugammadex 100 MG/ML Injection,833,5440,6.530612244897959,316,0.640973630831643,0.008117391473656867,0.5107279693486589,0.08294392523364486,0.6314961120738608,0.28305971094029186,0.4223125841120181,0.3554064702027137
drug_2544,200 ML fluconazole 2 MG/ML Injection,739,30796,41.67253044654939,47,0.8545454545454545,0.0003850518799910454,0.5320850458030731,0.055490654205607476,0.8690882088722952,0.013427056487418649,0.7085790893656467,0.4217748880939839
drug_2552,2 ML ondansetron 2 MG/ML Injection,3696,826017,223.48944805194805,1115,0.3048947224500957,0.02497779838207323,0.47942726562095705,0.9191004672897195,0.2576186447956853,0.8709951236058133,0.002763443702566093,0.5277674470872973
drug_2558,1 ML epoetin alfa 10000 UNT/ML Injection,919,117813,128.1969532100109,45,0.4838709677419355,0.0008380505860076197,0.5210114365850577,0.10806074766355137,0.45672422275329505,0.029223471283662594,0.5601503745014238,0.2873102602820712
drug_2563,5 ML iron sucrose 20 MG/ML Injection,654,26469,40.472477064220186,35,0.8333333333333334,0.00025038136624505375,0.5378555016759452,0.030665887850467283,0.84549037527846,0.008730991647275105,0.7859252673396426,0.42177813073606174
drug_2564,"50 ML albumin human, USP 250 MG/ML Injection",1338,99093,74.06053811659193,89,0.4472361809045226,0.0014298988367274475,0.5066304185380428,0.2304322429906542,0.41596914715807864,0.049861676957609305,0.36738973204666436,0.2773706988454746
drug_2571,"50 ML albumin human, USP 50 MG/ML Injection",1651,157383,95.32586311326469,333,0.7318681318681318,0.012996221107423826,0.4974485679926512,0.32184579439252337,0.7326134538335372,0.4531882689065701,0.24431781848205691,0.4558389919455435
drug_2573,meropenem 500 MG Injection,1039,301766,290.4388835418672,77,0.616,0.0001486569046748234,0.5126209227160149,0.143107476635514,0.6037137145141943,0.005183781095576217,0.4476853988901883,0.3146201933420654
drug_2582,ertapenem 1000 MG Injection,704,30821,43.77982954545455,48,0.46601941747572817,0.00046366736955404916,0.5289565137365406,0.04526869158878505,0.43686492116052333,0.016168439334771766,0.6666447945115834,0.28120273059406353
drug_2585,methylprednisolone 125 MG Injection,1303,197453,151.53722179585571,137,0.5905172413793104,0.0018682171802361291,0.5074358186241252,0.22021028037383175,0.5753649279204575,0.06514617617340253,0.378185173476389,0.32733883241824513
drug_2587,2 ML famotidine 10 MG/ML Injection,1880,176941,94.11755319148936,290,0.5350553505535055,0.0024662589921063,0.49082621137943,0.38872663551401865,0.5136652771679941,0.08600035610885882,0.15555291246804703,0.319028227519985
drug_2588,250 ML dopamine hydrochloride 1.6 MG/ML Injection,1015,71109,70.05812807881773,67,0.7701149425287356,0.0014433830504661843,0.5204356965099626,0.13609813084112146,0.77516185643969,0.050331881906518154,0.5524332555603682,0.39393102367762073
drug_2602,Microencapsulated potassium chloride 20 MEQ Extend,2573,205624,79.91605130198212,528,0.4656084656084656,0.018344885659597732,0.48429540315575564,0.5911214953271028,0.43640774982524,0.6397003334002247,0.06801510500346275,0.4498018612264404
drug_2603,Microencapsulated potassium chloride 10 MEQ Extend,2213,158640,71.68549480343425,436,0.4801762114537445,0.008109956158429082,0.4871628765326683,0.4859813084112149,0.45261391981910826,0.2828004357549128,0.10645021499001572,0.35942869861808263
drug_2604,1000 ML glucose 50 MG/ML / sodium chloride 4.5 MG/,1586,53100,33.48045397225725,203,0.7660377358490567,0.0017376214148598888,0.49636013296801523,0.3028621495327103,0.7706260891869667,0.06059220095643896,0.22972862640030112,0.3801106370872511
drug_2605,500 ML glucose 50 MG/ML / sodium chloride 9 MG/ML ,1318,41668,31.614567526555387,110,0.7746478873239436,0.002017272890261873,0.503382085097979,0.2245911214953271,0.7802046183538657,0.0703438639196213,0.32384964060341925,0.38027742285936594
drug_2606,500 ML glucose 100 MG/ML Injection,816,34954,42.83578431372549,29,0.8787878787878788,0.001425088356439648,0.5301782558718068,0.0779789719626168,0.896057161550964,0.04969393179413315,0.6830208117127325,0.43875378875544735
drug_2608,500 ML glucose 50 MG/ML Injection,1193,67173,56.3059513830679,98,0.31309904153354634,0.001877852236280711,0.5126483599868283,0.18808411214953272,0.26674569788697944,0.06548215802024628,0.4480531632537348,0.23915600726574987
drug_2609,glucose 50 MG/ML Injection,1738,410113,235.96835443037975,179,0.5264705882352941,0.0030765545212641148,0.4934372062877292,0.34725467289719625,0.5041149926583989,0.10728183263148117,0.19055023006576288,0.31497731220612735
drug_2628,fluticasone propionate 0.05 MG/ACTUAT Metered Dose,1303,86204,66.15809669992325,227,0.3934142114384749,0.003297043939746596,0.4997511247071331,0.22021028037383175,0.3560938585694714,0.114970468970333,0.2751808846517143,0.2509215124074004
drug_2643,250 ML vancomycin 5 MG/ML Injection,580,35503,61.21206896551724,19,0.9047619047619048,0.00045849874600430087,0.5417371738847463,0.009053738317756993,0.9249524679923949,0.015988205439104806,0.8379545205066394,0.4509904070821944
drug_2676,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syrin,916,30687,33.501091703056765,92,0.7863247863247863,0.0016342375314156935,0.5111383903288711,0.10718457943925233,0.7931948099880927,0.05698712508217963,0.4278137949139218,0.3670740008274238
drug_2677,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syrin,2341,185168,79.09782144382743,399,0.5611814345991561,0.0013678616621930018,0.48369750148014873,0.5233644859813084,0.5427297435456198,0.04769839276117006,0.06000093585785837,0.34136813458188414
drug_2680,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syrin,804,48965,60.90174129353234,52,0.5252525252525253,0.00018769298498952085,0.5266794045040365,0.07447429906542055,0.5027599349870442,0.006544999369448929,0.6361228219250687,0.301703834474643
drug_2681,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syrin,976,87610,89.76434426229508,89,0.6312056737588653,0.00012505058775123484,0.5165830490714746,0.12470794392523363,0.6206295597262615,0.004360610589824364,0.5007930453216511,0.32463198227774365
drug_2683,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,826,70232,85.02663438256658,62,0.5344827586206896,0.00039862153808453574,0.5246393412468437,0.08089953271028036,0.5130282862224568,0.01390024094697898,0.6087781719970025,0.30271402826861743
drug_2707,Twice-Daily diclofenac epolamine 0.013 MG/MG Medic,556,159488,286.84892086330933,22,0.5945945945945946,0.00027493718032284753,0.5356143545877796,0.002044392523364469,0.5799008581895427,0.009587271852230227,0.7558853250255391,0.32767809458942604
drug_2710,acetaminophen 500 MG / hydrocodone bitartrate 5 MG,1265,94343,74.5794466403162,329,0.5384615384615384,0.004918029234384686,0.485194482347639,0.20911214953271026,0.5174545566388828,0.17149547831942838,0.08006620472940451,0.2682823484612445
drug_2711,acetaminophen 325 MG / hydrocodone bitartrate 10 M,1345,80047,59.51449814126394,235,0.4459203036053131,0.0024539429914077196,0.496850815948856,0.23247663551401868,0.41450527406277937,0.08557088765104276,0.23630565497500022,0.258469881398248
drug_2712,acetaminophen 325 MG / hydrocodone bitartrate 5 MG,2076,106590,51.34393063583815,467,0.44688995215311006,0.019408344949156914,0.4823567328075879,0.44596962616822433,0.41558397830204896,0.6767839802929845,0.042029507836482516,0.40222877896697534
drug_2725,amylase 120000 UNT / lipase 24000 UNT / protease 7,595,226046,379.909243697479,33,0.22297297297297297,8.549263490228616e-06,0.5332874507192233,0.013434579439252331,0.1664832136643412,0.000298119421756349,0.7246959138748812,0.19897414459040558
drug_2760,trazodone hydrochloride 50 MG Oral Tablet,1963,251501,128.1207335710647,202,0.3804143126177024,0.0026232178105458385,0.49101359927940363,0.41296728971962615,0.3416318702543195,0.0914736313501982,0.15806462699820667,0.27628739966186466
drug_2761,zolpidem tartrate 10 MG Oral Tablet,803,18627,23.19676214196762,106,0.40458015267175573,0.002467590064211762,0.5223387144447619,0.0741822429906542,0.36851562537471383,0.0860467716213588,0.5779409740345125,0.26560690964078465
drug_2763,zolpidem tartrate 5 MG Oral Tablet,1542,246327,159.74513618677042,234,0.40414507772020725,0.0037071988758664892,0.49570298654804523,0.2900116822429907,0.36803161784878946,0.12927288841574244,0.2209203510969715,0.26745163793007687
drug_2765,warfarin sodium 1 MG Oral Tablet,1061,38985,36.74363807728558,62,0.23134328358208955,0.0018757850414227958,0.5155986395018733,0.14953271028037382,0.17579492723166598,0.06541007333875251,0.48759819218576084,0.2081999443585146
drug_2767,warfarin sodium 2 MG Oral Tablet,994,32347,32.54225352112676,67,0.42948717948717946,0.0017215153360556575,0.5204187909992692,0.129964953271028,0.3962239280112131,0.060030569547444776,0.5522066570614568,0.28030410970645264
drug_2769,warfarin sodium 2.5 MG Oral Tablet,1114,48080,43.15978456014363,74,0.37755102040816324,0.001283823324407315,0.514558912006932,0.16501168224299065,0.33844654558001863,0.04476791100742968,0.4736618672852879,0.25472342400544634
drug_2770,warfarin sodium 3 MG Oral Tablet,1116,37830,33.89784946236559,65,0.30660377358490565,0.001585632114092086,0.5146578006002737,0.16559579439252334,0.25951991171186506,0.05529221663500152,0.47498735263838743,0.2335906256859943
drug_2771,warfarin sodium 4 MG Oral Tablet,895,33412,37.33184357541899,49,0.3828125,0.0017886516341469507,0.5252531418545153,0.10105140186915887,0.3442997800879648,0.06237166412111349,0.6170054476382045,0.2694807769390007
drug_2772,warfarin sodium 5 MG Oral Tablet,1240,70883,57.163709677419355,108,0.41379310344827586,0.0005848085125412623,0.5082137592896906,0.20181074766355137,0.3787647502575324,0.020392724565836205,0.3886125536518268,0.2559737050198577
drug_2773,warfarin sodium 6 MG Oral Tablet,801,27499,34.33083645443196,31,0.28703703703703703,0.0009251148019063655,0.5289848545127447,0.07359813084112149,0.2377525180404029,0.032259467744535496,0.6670246693028465,0.23326202207393373
drug_2774,warfarin sodium 7.5 MG Oral Tablet,563,22613,40.1651865008881,33,0.6470588235294118,0.0005681675754242094,0.5375026186984593,0.0040887850467289655,0.6382657021225124,0.01981244223432429,0.781195285830047,0.3529078917636467
drug_2790,rifaximin 550 MG Oral Tablet,620,174718,281.8032258064516,45,0.30405405405405406,0.010163985486809808,0.530513140918188,0.0207359813084112,0.25668342701529423,0.3544260250641352,0.6875095521119103,0.29161293793232074
drug_2836,1 ML ketorolac tromethamine 15 MG/ML Injection,1216,27386,22.52138157894737,200,0.7782101167315175,0.003438277526105005,0.49175446464676165,0.19480140186915887,0.7841674892022068,0.11989539322209664,0.167995056382102,0.35126875724224943
drug_2845,metformin hydrochloride 500 MG Oral Tablet,796,10749,13.503768844221106,135,0.4299363057324841,0.004592899524076196,0.5138914064834729,0.07213785046728971,0.3967235671700383,0.16015795417553463,0.4647147403765084,0.265632964201607
drug_2851,megestrol acetate 40 MG/ML Oral Suspension,653,31632,48.44104134762634,41,0.6119402985074627,5.2393512164672257e-05,0.5447154738275292,0.030373831775700938,0.5991974212447218,0.001827002240388154,0.8778751303352994,0.3648118024212643
drug_2853,200 ML nicardipine hydrochloride 0.2 MG/ML Injecti,572,14845,25.952797202797203,23,0.92,0.00042010275918598746,0.539147291190028,0.006717289719626152,0.9419043811047011,0.01464930771988924,0.8032401873151871,0.4481644002543135
drug_2865,rosuvastatin calcium 10 MG Oral Tablet,804,42492,52.850746268656714,85,0.3881278538812785,0.0014760756642979165,0.5198623908789287,0.07447429906542055,0.35021294808886616,0.05147189860413885,0.5447487674803355,0.24665030736318092
drug_2866,rosuvastatin calcium 20 MG Oral Tablet,666,53196,79.87387387387388,56,0.32748538011695905,0.0002615661114026512,0.5319776367236453,0.03417056074766353,0.28275005787158813,0.009121012350542248,0.7071393969121429,0.23832826743831254
drug_2873,ursodiol 300 MG Oral Capsule,963,509353,528.9231568016614,76,0.3179916317991632,0.0002140656999579194,0.5149161316663986,0.12091121495327103,0.27218855434514777,0.007464636311918899,0.4784499769191912,0.21511285343574765
drug_2900,methadone hydrochloride 10 MG Oral Tablet,639,158941,248.7339593114241,22,0.3333333333333333,0.0001750264556470445,0.5316221550314089,0.026285046728971945,0.2892557262809162,0.00610330770705546,0.7023745826860299,0.2363578099815835
drug_2903,methadone hydrochloride 5 MG Oral Tablet,573,243344,424.68411867364745,23,0.38333333333333336,0.0002808808877000716,0.5353404286610532,0.007009345794392524,0.34487919118067056,0.009794533519672365,0.7522136699696746,0.2579682017903883
drug_2907,tamsulosin hydrochloride 0.4 MG Oral Capsule,1589,138244,87.00062932662051,216,0.3540983606557377,0.00046787572470044833,0.494046521447791,0.3037383177570093,0.31235618164912016,0.01631518792945759,0.1987173835542686,0.2278348641185841
